Start time,Category,Name,Distance,Time elapsed,Avg. speed,Avg. pace,Avg. HR,Norm Power,Intensity Factor,Avg. power,Avg. grade,Ascending,Descending,TRIMP,Training Stress Score,ATL Power,CTL Power,TSB (Pre),TSB (Post),Avg. cadence
7/20/2015 6:00:29 PM,Running/Walking,,2.23,00:37:42,3.5,00:16:54,,166,0.72,151,4.7%,1066,-699,0,33,111,105,-12,-6
7/19/2015 8:19:29 PM,Running/Walking,,2.23,00:37:42,3.5,00:16:54,,167,0.72,151,4.7%,1066,-699,0,33,119,107,-3,-12
7/19/2015 11:23:41 AM,Running/Walking,Running,9.66,01:58:22.0300000,4.9,00:12:15,,235,1.02,183,0.4%,1991,-2001,0,206,119,107,-3,-12,67.0
7/18/2015 11:07:58 AM,Running/Walking,,4.59,00:40:42.1800000,6.8,00:08:51,,276,1.20,237,0.2%,1470,-1368,0,97,107,104,-3,-3,83.0
7/16/2015 8:52:49 AM,Running/Walking,,8.22,01:18:51.8800000,6.3,00:09:35,136,271,1.18,232,0.4%,1617,-1575,142,182,118,106,-7,-12,81.0
7/15/2015 8:43:05 AM,Running/Walking,,2.97,00:26:09.4200000,6.8,00:08:48,,262,1.14,225,0.3%,512,-472,0,57,112,105,-12,-7,82.0
7/14/2015 8:07:38 AM,Running/Walking,,8.21,01:13:26.0200000,6.7,00:08:56,,276,1.20,249,0.5%,1490,-1509,0,176,117,106,-7,-12,85.0
7/13/2015 7:56:23 AM,Running/Walking,,4.66,00:42:31.6200000,6.6,00:09:07,,261,1.13,227,0.2%,584,-633,0,91,111,104,-9,-7,82.0
7/11/2015 3:55:34 PM,Running/Walking,,3.19,00:20:54.8300000,9.2,00:06:33,,386,1.68,382,0.0%,203,-187,0,98,125,107,2,-18,91.0
7/11/2015 2:55:34 PM,Running/Walking,,3.19,00:20:54.8300000,9.2,00:06:33,,386,1.68,382,0.0%,203,-187,0,98,125,107,2,-18,91.0
7/11/2015 12:00:55 PM,Running/Walking,,6.17,00:56:42.7300000,6.5,00:09:11,,309,1.34,240,0.0%,482,-505,0,170,125,107,2,-18,83.0
7/11/2015 10:37:46 AM,Running/Walking,,3.20,01:02:58.2700000,3.0,00:19:41,,91,0.39,86,0.0%,400,-371,0,16,125,107,2,-18,41.0
7/10/2015 11:11:53 AM,Running/Walking,,7.44,01:09:12.3400000,6.4,00:09:18,,276,1.20,248,0.1%,1640,-1627,0,166,99,101,7,2,83.0
7/9/2015 9:03:43 AM,Running/Walking,,2.96,00:25:38.8000000,6.9,00:08:39,,256,1.11,220,0.0%,522,-495,0,53,92,99,4,7,84.0
7/8/2015 8:20:14 AM,Running/Walking,,7.86,01:14:24.2200000,6.3,00:09:28,,272,1.18,239,0.0%,1644,-1562,0,173,96,100,10,4,82.0
7/7/2015 9:03:21 AM,Running/Walking,,7.74,01:12:17.6900000,6.4,00:09:20,,270,1.17,240,0.6%,1713,-1683,0,166,88,99,17,10,84.0
7/5/2015 7:28:41 PM,Running/Walking,,1.33,00:28:35.7800000,2.8,00:21:27,,136,0.59,100,0.1%,413,-354,0,17,89,99,5,11,44.0
7/4/2015 11:54:53 AM,Running/Walking,,4.61,00:39:01.0300000,7.1,00:08:27,,280,1.22,249,0.3%,686,-771,0,96,96,101,5,5,84.0
7/3/2015 9:58:48 AM,Running/Walking,,7.87,01:14:40.3900000,6.3,00:09:29,,271,1.18,238,0.2%,1722,-1686,0,173,96,101,12,5,79.0
7/2/2015 9:25:34 AM,Running/Walking,,6.90,01:05:39.5500000,6.3,00:09:31,,260,1.13,232,0.8%,1647,-1542,0,140,88,100,16,12,82.0
6/30/2015 9:30:16 AM,Running/Walking,,7.84,01:22:07.1500000,5.7,00:10:28,,255,1.11,214,0.2%,1496,-1460,0,168,91,101,16,10,74.0
6/29/2015 8:18:51 AM,Running/Walking,,7.80,01:11:10.4100000,6.6,00:09:07,,267,1.16,237,0.8%,1490,-1460,0,160,84,100,22,16,85.0
6/27/2015 12:12:50 PM,Running/Walking,Running,7.72,01:10:21.3900000,6.6,00:09:06,,278,1.21,248,0.1%,1942,-1959,0,172,84,100,24,17,82.0
6/25/2015 8:25:47 AM,Running/Walking,Running,7.07,01:45:15.3300000,4.0,00:14:53,,181,0.79,144,0.4%,1352,-1358,0,108,82,101,21,19,60.0
6/24/2015 10:05:15 AM,Running/Walking,Running,4.64,00:46:07.4700000,6.0,00:09:55,,263,1.14,219,0.0%,640,-722,0,101,80,101,23,21,76.0
6/23/2015 8:13:02 AM,Running/Walking,Running,7.05,01:45:12.6400000,4.0,00:14:55,,183,0.80,141,0.7%,1299,-1362,0,111,78,101,26,23,60.0
6/22/2015 7:14:31 AM,Running/Walking,Running,3.08,00:51:51.9500000,3.6,00:16:51,,178,0.77,125,-0.4%,646,-738,0,52,74,101,25,26,57.0
6/20/2015 9:55:09 AM,Running/Walking,Running,1.26,00:20:17.4500000,3.7,00:16:03,,188,0.82,143,0.2%,361,-338,0,23,84,104,15,20,59.0
6/19/2015 8:40:19 AM,Running/Walking,,2.95,00:25:30.2700000,6.9,00:08:38,,278,1.21,239,0.1%,509,-423,0,62,90,106,13,15,82.0
6/17/2015 9:29:28 AM,Running/Walking,,2.99,00:25:43.5700000,7.0,00:08:36,,272,1.18,241,0.4%,367,-381,0,60,102,109,3,6,84.0
6/16/2015 9:27:17 AM,Running/Walking,,7.88,01:16:53.9200000,6.1,00:09:45,,264,1.15,228,0.4%,1512,-1453,0,169,107,110,8,3,78.0
6/13/2015 12:33:13 PM,Running/Walking,Running,5.46,01:41:03.9800000,3.2,00:18:30,,134,0.58,117,4.0%,1549,-344,0,57,122,113,1,-8,47.0
6/13/2015 11:42:40 AM,Running/Walking,,0.31,00:02:34.9600000,7.3,00:08:13,,280,1.22,182,0.0%,19,-3,0,6,122,113,1,-8,32.0
6/13/2015 10:41:55 AM,Running/Walking,Running,6.17,00:56:42.7300000,6.5,00:09:11,,309,1.34,240,0.0%,482,-505,0,170,122,113,1,-8,83.0
6/13/2015 10:23:59 AM,Running/Walking,Running,0.73,00:06:52.1000000,6.3,00:09:27,,202,0.88,183,0.0%,39,-26,0,9,122,113,1,-8,72.0
6/12/2015 10:23:00 AM,Running/Walking,,4.59,00:39:45.4500000,6.9,00:08:39,,273,1.19,245,0.1%,830,-810,0,93,109,110,0,1,83.0
6/11/2015 8:03:30 AM,Running/Walking,Running,7.74,01:17:11.7300000,6.0,00:09:58,136,257,1.12,219,1.6%,1483,-1453,139,161,111,111,4,0,78.0
6/10/2015 8:23:47 AM,Running/Walking,,7.87,01:21:50.2100000,5.8,00:10:23,,258,1.12,219,0.3%,1575,-1601,0,172,106,110,9,4,78.0
6/7/2015 12:12:49 PM,Running/Walking,Running,6.22,00:46:22.2100000,8.0,00:07:27,,342,1.49,323,0.0%,344,-344,0,171,120,113,22,-7,87.0
6/7/2015 8:07:04 AM,Running/Walking: Race,Lake Chabot Trail Challenge Half Marathon,12.97,01:44:52.7000000,7.4,00:08:05,,312,1.36,289,0.2%,2257,-2310,0,322,120,113,22,-7,87.0
6/3/2015 9:42:50 AM,Running/Walking,Running,1.27,00:12:24.6600000,6.1,00:09:46,148,283,1.23,243,1.8%,394,-387,28,31,111,112,-5,1,75.0
6/2/2015 10:08:19 AM,Running/Walking,Running,7.86,01:16:08.0500000,6.2,00:09:41,,273,1.19,233,0.1%,1542,-1575,0,179,119,114,0,-5,79.0
5/31/2015 10:41:55 AM,Running/Walking,,10.71,01:54:56.9500000,5.6,00:10:44,,251,1.09,210,0.1%,2490,-2457,0,229,124,115,-1,-9,77.0
5/30/2015 5:25:11 PM,Running/Walking,Running,3.13,00:20:20.8500000,9.2,00:06:29,,389,1.69,384,0.0%,591,-505,0,97,113,112,5,-1,92.0
5/30/2015 2:55:34 PM,Running/Walking,Running,3.19,00:20:54.8300000,9.2,00:06:33,,386,1.68,382,0.0%,203,-187,0,98,113,112,5,-1,91.0
5/28/2015 6:58:56 AM,Running/Walking,Running,7.87,01:19:46.7000000,5.9,00:10:08,,250,1.08,215,0.7%,1683,-1545,0,157,116,113,0,-3,79.0
5/27/2015 10:42:43 AM,Running/Walking,Running,7.82,01:31:02.3400000,5.2,00:11:38,,243,1.06,193,0.4%,1601,-1572,0,170,111,112,5,0,67.0
5/26/2015 9:59:54 PM,My Activities,Other,1.99,09:21:17,0.2,04:41:28,,,,,5.5%,958,-712,0,0,106,110,-3,5
5/25/2015 8:34:34 AM,Running/Walking,Running,2.97,00:28:32.4200000,6.2,00:09:37,,257,1.12,222,0.1%,600,-541,0,60,116,113,-8,-3,82.0
5/24/2015 12:03:45 PM,Running/Walking,,8.33,01:31:21.7600000,5.5,00:10:58,,241,1.05,201,0.3%,1969,-1991,0,168,122,114,11,-8,73.0
5/24/2015 9:03:05 AM,Running/Walking: Race,LMJS 4th Sunday 10K,6.31,00:40:48.1300000,9.3,00:06:28,,390,1.70,388,0.0%,427,-377,0,196,122,114,11,-8,92.0
5/23/2015 12:27:58 PM,Running/Walking,,3.38,00:37:38.0500000,5.4,00:11:07,,241,1.05,197,0.6%,748,-751,0,69,98,109,9,11,69.0
5/22/2015 11:12:04 AM,Running/Walking,Running,7.85,01:11:25.5300000,6.6,00:09:06,143,284,1.23,254,0.7%,1565,-1512,149,182,101,110,15,9,82.0
5/20/2015 7:47:38 AM,Running/Walking,Running,7.74,01:15:51.8600000,6.1,00:09:48,,264,1.15,227,0.9%,1512,-1486,0,166,102,110,14,9,81.0
5/19/2015 9:22:28 AM,Running/Walking,,8.02,02:32:04.8700000,3.2,00:18:57,,148,0.64,113,0.0%,1581,-1526,0,105,95,109,15,14,51.0
5/17/2015 8:07:56 AM,Running/Walking: Race,Tilden Tough Ten Race,10.10,01:15:06.6900000,8.1,00:07:26,,335,1.46,319,0.0%,1122,-1102,0,265,104,112,21,8,92.0
5/15/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,179,0.78,128,0.3%,410,-289,0,22,96,111,9,14,54.0
5/14/2015 10:24:54 AM,Running/Walking,,8.07,01:35:40.7700000,5.1,00:11:51,,223,0.97,180,0.5%,1804,-1657,0,150,104,112,14,9,66.0
5/14/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,179,0.78,128,0.3%,410,-289,0,22,104,112,14,9,54.0
5/13/2015 7:15:46 AM,Running/Walking,Running,7.20,02:29:52.6400000,2.9,00:20:48,,137,0.60,104,-0.6%,1578,-1568,0,88,97,111,14,14,45.0
5/12/2015 7:55:20 AM,Running/Walking,Running,7.99,02:19:36.1800000,3.4,00:17:27,,164,0.71,121,0.1%,1385,-1270,0,118,98,112,16,14,56.0
5/11/2015 8:13:54 PM,Running/Walking,Running,1.31,00:24:47,3.2,00:18:55,,146,0.64,113,0.2%,341,-315,0,17,96,112,10,16,54.0
5/10/2015 12:44:01 PM,Running/Walking,Running,7.09,02:45:34.8300000,2.6,00:23:20,,127,0.55,94,-0.9%,1811,-1749,0,84,104,114,8,10,40.0
5/9/2015 10:37:46 AM,Running/Walking,Running,3.20,01:02:58.2700000,3.0,00:19:41,,90,0.39,86,0.0%,400,-371,0,16,106,114,1,8,41.0
5/7/2015 9:02:40 AM,Running/Walking,,6.93,01:14:46,5.6,00:10:47,137,250,1.09,209,1.4%,1051,-1024,141,147,126,119,-6,-8,76.1
5/6/2015 11:05:50 AM,Running/Walking,Running,3.00,00:25:05.8900000,7.2,00:08:22,,297,1.29,255,0.4%,351,-413,0,70,124,118,-10,-6,83.0
5/5/2015 8:53:59 AM,Running/Walking,,6.98,01:06:22.1900000,6.3,00:09:30,,276,1.20,239,0.1%,1680,-1621,0,159,130,119,-8,-10,81.0
5/4/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,179,0.78,128,0.3%,410,-289,0,22,127,118,-17,-8,54.0
5/3/2015 12:42:30 PM,Running/Walking,,10.15,02:00:37.1900000,5.0,00:11:52,,240,1.05,240,0.3%,2310,-2339,0,220,137,120,-4,-17,69.0
5/3/2015 8:23:03 AM,Running/Walking,,4.85,01:38:50.2400000,2.9,00:20:21,,166,0.72,109,-0.2%,1089,-1043,0,86,137,120,-4,-17,43.0
5/2/2015 6:59:13 PM,Running/Walking,,2.97,00:29:18,6.1,00:09:52,145,299,1.30,259,-0.1%,473,-503,62,83,120,116,-5,-4,86.2
5/2/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,179,0.78,128,0.3%,410,-289,0,22,120,116,-5,-4,54.0
5/1/2015 9:23:52 AM,Running/Walking,,7.01,01:25:59.3400000,4.9,00:12:16,,262,1.14,193,0.6%,1470,-1457,0,186,122,117,0,-5,65.0
4/29/2015 10:02:56 AM,Running/Walking,Running,6.98,01:08:19.7100000,6.1,00:09:47,,313,1.36,257,0.1%,1555,-1516,0,211,127,118,-3,-9,80.0
4/26/2015 10:26:28 AM,Running/Walking,Running,6.18,00:44:28.4900000,8.3,00:07:11,,339,1.47,335,0.0%,417,-417,0,161,143,121,-7,-23,89.0
4/26/2015 9:02:49 AM,My Activities,lmjs 4th Sunday 10k Race 4/2105,6.28,00:41:08,9.2,00:06:32,,386,1.68,383,0.0%,354,-341,0,193,143,121,-7,-23,92.0
4/25/2015 1:23:44 PM,Running/Walking,,3.54,00:32:04.2000000,6.6,00:09:04,,353,1.54,284,0.1%,522,-577,0,126,122,116,-7,-7,78.0
4/24/2015 11:18:17 AM,Running/Walking,Running,7.02,01:12:54.6900000,5.8,00:10:23,,299,1.30,257,0.6%,1355,-1365,0,206,122,115,0,-7,74.0
4/22/2015 10:02:43 AM,Running/Walking,Running,3.01,00:26:54.7400000,6.7,00:08:56,,344,1.49,278,0.3%,509,-551,0,100,125,116,-11,-9,80.0
4/21/2015 11:40:28 AM,Running/Walking,Running,6.92,01:05:44.1900000,6.3,00:09:30,,314,1.36,268,-0.1%,1421,-1470,0,204,128,116,-6,-11,82.0
4/20/2015 1:47:22 PM,Running/Walking,Running,3.04,00:27:03.7500000,6.7,00:08:54,,343,1.49,285,0.1%,404,-456,0,100,120,114,-7,-6,81.0
4/18/2015 3:49:08 PM,Running/Walking,,2.76,00:19:00.4500000,8.7,00:06:53,,356,1.55,349,0.0%,249,-213,0,76,134,117,-8,-17,90.0
4/18/2015 2:39:03 PM,Running/Walking,,3.10,00:21:27.1300000,8.7,00:06:54,,348,1.51,346,0.0%,243,-207,0,82,134,117,-8,-17,89.0
4/18/2015 12:54:14 PM,Running/Walking,Running,0.37,00:02:07.3400000,10.5,00:05:42,,134,0.58,162,0.1%,33,-59,0,1,134,117,-8,-17,50.0
4/18/2015 12:31:49 PM,Running/Walking,,3.11,00:21:10.8000000,8.8,00:06:48,,367,1.60,359,0.0%,348,-174,0,90,134,117,-8,-17,90.0
4/17/2015 12:21:23 PM,Running/Walking,,6.99,01:23:00.4400000,5.1,00:11:52,,258,1.12,193,0.4%,1385,-1368,0,174,123,114,-4,-8,69.0
4/15/2015 9:24:52 AM,Running/Walking,,6.91,01:10:14.3600000,5.9,00:10:09,136,289,1.26,237,2.4%,1522,-1703,125,185,129,115,-10,-14,76.0
4/13/2015 10:38:33 AM,Running/Walking,,6.99,01:25:39,4.9,00:12:14,,263,1.14,192,0.5%,1049,-1029,0,187,136,116,-16,-20
4/12/2015 10:38:28 AM,Running/Walking,,3.80,00:26:18.2600000,8.7,00:06:55,,357,1.55,352,0.0%,436,-384,0,106,131,115,-18,-16,91.0
4/11/2015 11:10:42 AM,Running/Walking,,3.73,00:25:32.9200000,8.8,00:06:51,,362,1.57,355,0.0%,292,-279,0,106,133,115,-21,-18,91.0
4/10/2015 12:34:59 PM,Running/Walking,,10.69,01:23:26.7400000,7.7,00:07:48,,319,1.39,300,0.0%,591,-633,0,268,136,115,-11,-21,83.0
4/8/2015 9:41:46 AM,Running/Walking,,3.08,00:27:48.1000000,6.7,00:09:00,,324,1.41,271,0.5%,659,-600,0,92,135,114,-25,-21,81.0
4/7/2015 6:48:48 PM,Biking,Running,6.38,00:22:59.9900000,16.7,00:03:36,137,,,,-3.1%,141,-1280,40,0,140,115,-17,-25,42.0
4/7/2015 4:46:04 PM,Running/Walking,,6.92,01:03:22.0800000,6.6,00:09:09,,353,1.53,288,0.1%,1647,-1549,0,248,140,115,-17,-25,82.0
4/6/2015 1:14:28 PM,Running/Walking,,4.63,00:38:49.5500000,7.2,00:08:22,,345,1.50,291,0.0%,728,-751,0,145,129,112,-16,-17,84.0
4/5/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,171,0.74,128,0.3%,410,-289,0,20,127,111,-24,-16,54.0
4/4/2015 12:07:52 PM,Running/Walking,,11.20,02:00:12.2000000,5.6,00:10:44,,292,1.27,240,0.6%,2208,-2251,0,322,138,113,-10,-24,71.0
4/2/2015 12:10:17 PM,Running/Walking,,6.89,01:04:16.3800000,6.4,00:09:20,144,323,1.40,271,0.5%,1440,-1375,137,211,131,111,-14,-20,81.0
4/1/2015 5:24:22 PM,Running/Walking,,2.99,00:25:23.5200000,7.1,00:08:29,,342,1.49,290,0.3%,331,-351,0,94,123,109,-17,-14,83.0
3/31/2015 3:03:20 PM,Running/Walking,,6.94,01:07:05.6000000,6.2,00:09:40,140,308,1.34,266,2.1%,1293,-1296,136,200,126,109,-11,-17,78.0
3/30/2015 10:25:17 AM,Running/Walking,,3.46,00:25:37.1200000,8.1,00:07:24,,333,1.45,317,0.0%,469,-410,0,90,119,107,-14,-11,89.0
3/29/2015 11:24:12 AM,Running/Walking,,11.10,01:52:39.1900000,5.9,00:10:08,,298,1.30,245,0.4%,2635,-2618,0,316,122,108,1,-14,75.0
3/28/2015 9:59:57 AM,Running/Walking,,6.91,01:07:20.5400000,6.2,00:09:44,,309,1.34,253,0.5%,1617,-1617,0,202,102,103,9,1,78.0
3/26/2015 3:44:17 PM,Biking,To hub,6.57,00:24:53,15.8,00:03:47,,,,,-4.0%,67,-1185,0,0,101,103,7,2
3/26/2015 1:55:31 PM,Running/Walking,,4.66,00:39:50.0400000,7.0,00:08:32,,337,1.47,283,0.2%,791,-807,0,143,101,103,7,2,82.0
3/26/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,171,0.74,128,0.3%,410,-289,0,20,101,103,7,2,54.0
3/25/2015 8:20:52 AM,Running/Walking,Running,3.02,00:25:57.5400000,7.0,00:08:35,,361,1.57,293,0.2%,344,-417,0,106,95,102,8,7,82.0
3/24/2015 7:30:04 AM,Running/Walking,,1.29,00:21:50.1200000,3.5,00:16:55,,171,0.75,128,0.3%,410,-289,0,20,94,102,2,8,54.0
3/23/2015 5:30:35 PM,Running/Walking,Running,2.94,00:26:08.7100000,6.8,00:08:52,,336,1.46,272,0.1%,466,-466,0,93,102,104,2,2,81.0
3/23/2015 7:35:14 AM,Running/Walking,Oakland Running,0.00,00:00:00.7600000,1.8,00:32:52,,,,,,,,0,0,102,104,2,2
3/22/2015 2:55:57 PM,Running/Walking,Oakland Running,0.00,00:00:00.7600000,1.8,00:32:52,,,,,,,,0,0,102,104,15,2
3/22/2015 12:39:01 PM,Running/Walking,Running,8.99,01:31:59.2200000,5.9,00:10:14,,306,1.33,238,0.1%,1847,-1854,0,271,102,104,15,2,74.0
3/20/2015 9:45:13 AM,Running/Walking,Running,7.11,02:16:58.1200000,3.1,00:19:15,,136,0.59,106,-0.9%,1316,-1322,0,79,94,103,7,8,50.0
3/19/2015 7:51:30 AM,Running/Walking,,0.12,00:02:03.8300000,3.5,00:17:09,,133,0.58,144,1.9%,8,-3,0,1,96,103,0,7,48.0
3/17/2015 9:28:03 AM,Running/Walking,Running,7.03,01:19:49.7500000,5.3,00:11:21,126,273,1.19,210,2.3%,1460,-1512,110,188,116,108,-3,-8,70.0
3/16/2015 10:24:06 AM,Running/Walking,,1.34,00:27:21.3700000,2.9,00:20:27,,143,0.62,112,0.2%,410,-351,0,18,108,106,-10,-3,46.0
3/15/2015 10:46:21 AM,Running/Walking,,11.86,02:21:37.4200000,5.0,00:11:56,,286,1.24,211,0.6%,2421,-2461,0,364,117,108,9,-10,67.0
3/14/2015 10:45:55 AM,Running/Walking,running,1.54,00:22:54.8500000,4.0,00:14:51,,,,,0.0%,108,-115,0,0,93,102,5,9,72.1
3/14/2015 10:37:11 AM,Running/Walking,,2.79,00:33:11.0500000,5.0,00:11:53,,177,0.77,173,0.0%,285,-269,0,33,93,102,5,9,78.0
3/13/2015 10:00:03 AM,Running/Walking,,3.65,00:27:01.1700000,8.1,00:07:24,,356,1.55,330,0.1%,203,-203,0,108,99,104,6,5,86.0
3/11/2015 12:33:03 PM,Running/Walking,,3.65,00:27:01.1700000,8.1,00:07:24,,356,1.55,330,0.1%,203,-203,0,108,108,106,-2,-2,86.0
3/10/2015 10:24:06 AM,Running/Walking,,1.34,00:27:21.3700000,2.9,00:20:27,,147,0.64,112,0.2%,410,-351,0,19,108,106,-9,-2,46.0
3/8/2015 2:00:55 PM,Running/Walking,Running,6.86,01:16:01.4400000,5.4,00:11:04,,292,1.27,220,0.4%,1316,-1358,0,205,128,110,-11,-18,67.0
3/8/2015 10:24:06 AM,Running/Walking,,1.34,00:27:21.3700000,2.9,00:20:27,,147,0.64,112,0.2%,410,-351,0,19,128,110,-11,-18,46.0
3/7/2015 12:50:44 PM,Running/Walking,,6.84,00:52:44.1400000,7.8,00:07:42,,357,1.55,319,0.0%,643,-584,0,211,119,108,-4,-11,82.0
3/6/2015 8:40:39 AM,Running/Walking,Running,3.50,00:25:47.7100000,8.1,00:07:22,,360,1.56,337,0.2%,354,-361,0,105,110,105,-5,-4,86.0
3/5/2015 8:44:57 PM,Running/Walking,Running,3.14,00:36:31.0500000,5.2,00:11:37,,198,0.86,176,0.2%,322,-374,0,45,110,105,13,-5,77.0
3/5/2015 2:57:53 PM,Biking,Cycling,7.27,00:25:12,17.3,00:03:27,,518,2.25,346,-2.7%,194,-1306,0,213,110,105,13,-5,37.0
3/5/2015 11:54:47 AM,Running/Walking,,4.56,01:19:54,3.4,00:17:30,,175,0.76,134,4.9%,1138,-114,0,77,110,105,13,-5,53.4
3/3/2015 7:43:32 AM,Running/Walking,,8.59,02:27:46.8300000,3.5,00:17:12,,172,0.75,125,-0.4%,1969,-2444,0,137,96,103,10,6,55.0
3/2/2015 12:13:17 PM,Running/Walking,Walked home,5.77,01:38:25,3.5,00:17:03,,155,0.67,140,3.7%,1136,-165,0,73,92,102,8,10
2/28/2015 4:09:18 PM,Running/Walking,Running,4.20,00:41:13.2400000,6.1,00:09:48,131,312,1.36,250,1.0%,548,-577,65,127,103,105,3,1,78.0
2/25/2015 12:02:09 PM,Running/Walking,Running,3.32,00:36:40,5.4,00:11:02,,284,1.23,202,0.3%,308,-233,0,93,122,109,-16,-14,68.0
2/24/2015 9:42:26 AM,Running/Walking,Running,7.89,01:15:53.7900000,6.2,00:09:37,145,319,1.39,257,1.6%,1634,-1624,166,243,125,109,-7,-16,77.0
2/23/2015 12:59:31 PM,Running/Walking,Running,4.64,00:39:48.3500000,7.0,00:08:34,,327,1.42,282,0.2%,942,-948,0,134,114,106,-6,-7,79.0
2/22/2015 9:57:57 AM,Running/Walking,Running,0.18,00:00:57.8500000,10.9,00:05:29,,,,472,2.2%,33,-30,0,0,111,106,-7,-6,80.0
2/22/2015 9:30:37 AM,Running/Walking,Running,3.32,00:22:36.1300000,8.8,00:06:48,,377,1.64,365,-0.1%,443,-322,0,101,111,106,-7,-6,91.0
2/20/2015 4:54:08 PM,Running/Walking,Oakland Running,0.08,00:00:35.3200000,8.6,00:06:59,,,,,-1.2%,,,0,0,124,108,-23,-16,88.2
2/20/2015 4:06:52 PM,Running/Walking,Running,2.97,00:35:10.6200000,5.1,00:11:51,,196,0.85,176,0.0%,246,-299,0,43,124,108,-23,-16,74.0
2/19/2015 7:38:35 AM,Running/Walking,,7.86,01:20:29.3900000,5.9,00:10:14,,296,1.29,248,0.4%,1532,-1473,0,223,132,109,-16,-23,78.0
2/18/2015 10:31:11 AM,Running/Walking,,3.70,00:37:49.2900000,5.9,00:10:12,,261,1.13,226,0.0%,344,-328,0,81,123,107,-20,-16,76.0
2/17/2015 10:04:07 AM,Running/Walking,,7.84,01:14:22.7700000,6.3,00:09:29,143,319,1.39,267,1.6%,1873,-1834,155,238,127,107,-11,-20,80.0
2/15/2015 1:05:59 PM,Running/Walking,Running,7.92,01:18:00.7600000,6.1,00:09:50,,328,1.43,266,0.1%,1736,-1713,0,264,127,107,-5,-20,74.0
2/15/2015 10:10:03 AM,Running/Walking,Running,5.49,01:44:10.2800000,3.2,00:18:57,,136,0.59,119,4.0%,1463,-292,0,60,127,107,-5,-20,49.0
2/14/2015 11:38:15 AM,Running/Walking,Running,3.20,00:23:18.3900000,8.2,00:07:17,,371,1.61,343,0.4%,325,-236,0,101,108,102,-3,-5,87.0
2/14/2015 10:37:11 AM,Running/Walking,Running,2.79,00:33:11.0500000,5.0,00:11:53,,178,0.77,173,0.0%,285,-269,0,33,108,102,-3,-5,78.0
2/12/2015 10:10:54 AM,Running/Walking,Running,0.12,00:00:42.5000000,9.8,00:06:07,,74,0.32,266,0.0%,,-10,0,0,115,104,-8,-12,72.0
2/12/2015 8:46:47 AM,Running/Walking,Running,6.84,01:23:22.2500000,4.9,00:12:11,,252,1.10,201,0.2%,1385,-1424,0,167,115,104,-8,-12,68.0
2/11/2015 8:27:16 AM,Running/Walking,Running,3.37,00:33:40.9800000,6.0,00:09:59,,255,1.11,226,-0.4%,200,-292,0,69,110,102,-11,-8,76.0
2/10/2015 7:50:54 AM,Running/Walking,Running,6.98,01:13:42.2200000,5.7,00:10:33,,297,1.29,238,0.6%,1545,-1512,0,205,114,103,-4,-11,76.0
2/9/2015 4:43:17 PM,Running/Walking,Oakland Running,0.07,00:00:22.0200000,11.2,00:05:22,,,,,6.4%,,,0,0,105,101,-2,-4,86.0
2/9/2015 4:18:47 PM,Running/Walking,Running,0.78,00:04:46.4600000,9.8,00:06:05,,411,1.79,263,2.9%,138,-59,0,25,105,101,-2,-4,76.0
2/9/2015 3:51:08 PM,Running/Walking,Running,3.02,00:24:55.4500000,7.3,00:08:15,,369,1.61,304,0.4%,394,-404,0,107,105,101,-2,-4,83.0
2/8/2015 12:28:35 PM,Running/Walking,Running,6.73,01:05:21.6600000,6.2,00:09:42,,329,1.43,268,0.2%,1450,-1467,0,223,103,100,7,-2,81.0
2/7/2015 10:48:11 AM,Running/Walking,Running,1.26,00:19:56.7800000,3.8,00:15:49,,222,0.97,153,-0.4%,640,-492,0,31,90,98,3,7,60.0
2/5/2015 7:51:54 AM,Running/Walking,Running,6.99,02:12:43.5000000,3.2,00:18:58,,157,0.68,110,0.6%,1335,-1273,0,103,106,101,-5,-5,51.0
2/4/2015 6:00:45 PM,Running/Walking,,1.28,00:24:36.3800000,3.1,00:19:16,,165,0.72,115,1.2%,344,-318,0,21,106,101,-12,-5,52.0
2/3/2015 7:57:18 AM,Running/Walking,Running,6.95,02:28:23.5500000,2.8,00:21:21,,132,0.57,98,-0.3%,1243,-1230,0,82,115,103,-15,-12,44.0
2/2/2015 6:00:45 PM,Running/Walking,,1.28,00:24:36.3800000,3.1,00:19:16,,165,0.72,115,1.2%,344,-318,0,21,118,103,-23,-15,52.0
2/1/2015 8:10:57 AM,Running/Walking,,21.35,03:06:15.7500000,6.9,00:08:43,,276,1.20,266,0.0%,1214,-1250,0,447,128,105,2,-23,84.0
1/31/2015 6:00:45 PM,Running/Walking,,1.28,00:24:36.3800000,3.1,00:19:16,,165,0.72,115,1.2%,344,-318,0,21,96,98,-4,2,52.0
